,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,NDVI,NDRE,TGI,VARI
694,2019_NYH2_plot_696,PHW65_MoG_0517/PHT69,696,2,,2,5,14,0.6605369442414443,0.41164588751748943,0.021081512661300712,0.3531055643787943
695,2019_NYH2_plot_697,PHW65_MoG_0089/PHT69,697,2,,2,4,14,0.6433254964970523,0.39453187983367677,0.024451392768394763,0.3879841553010037
696,2019_NYH2_plot_698,PHW65_MoG_0341/PHT69,698,2,,2,3,14,0.6723203280106982,0.4113423155966544,0.025568503681850326,0.3655739540242689
697,2019_NYH2_plot_699,PHW65_MoG_0072/PHT69,699,2,,2,2,14,0.6963100349686929,0.4298585003305443,0.025775534825123146,0.354884710156057
698,2019_NYH2_plot_700,PHW65_MoG_0209/PHT69,700,2,,2,1,14,0.6799495697053676,0.4119616113165491,0.024863761130079667,0.34724835907449947
699,2019_NYH2_plot_701,PHW65_MoG_0040/PHT69,701,2,,2,1,15,0.6262774924931943,0.38267358027329446,0.022109376773754116,0.3409427523989503
700,2019_NYH2_plot_702,B14A/MO17,702,2,,2,2,15,0.7066353193215427,0.4395884563907909,0.024680906867667735,0.3416289030173226
701,2019_NYH2_plot_703,PHW65_MoG_0009/PHT69,703,2,,2,3,15,0.6613606840607301,0.4228002990712252,0.024042092755961593,0.36882289368850574
702,2019_NYH2_plot_704,PHW65/PHT69,704,2,,2,4,15,0.6625898240396781,0.42301374456189383,0.020923803785422586,0.33654547981072325
703,2019_NYH2_plot_705,PHW52/PHN82,705,2,,2,5,15,0.7674340915317723,0.4997548808637735,0.024735671332200282,0.3648514798568554
704,2019_NYH2_plot_706,PHW65_MoG_0054/PHT69,706,2,,2,6,15,0.7648817470350261,0.490121254366378,0.026030099527258183,0.35665740085952036
705,2019_NYH2_plot_707,PHW65_MoG_0056/PHT69,707,2,,2,7,15,0.7664351621347475,0.4903272737092427,0.02612729542509914,0.3580463155336447
706,2019_NYH2_plot_708,PHW65_MoG_0620/PHT69,708,2,,2,8,15,0.7356801085567788,0.46493277367183067,0.026657523503476506,0.3579991707468286
707,2019_NYH2_plot_709,PHW65_MoG_0032/PHT69,709,2,,2,9,15,0.7227758375458254,0.44307559781773986,0.028516120990341873,0.37987107659501534
708,2019_NYH2_plot_710,PHW65_MoG_0438/PHT69,710,2,,2,10,15,0.7476902148688357,0.4645427883947313,0.029512633171364547,0.37156179201947903
709,2019_NYH2_plot_711,PHW65_MoG_0111/PHT69,711,2,,2,11,15,0.7274989690594053,0.453035297268134,0.027198258455822577,0.37170063847993506
710,2019_NYH2_plot_712,PHW65_MoG_0017/PHT69,712,2,,2,12,15,0.7343643301867845,0.46255089302240276,0.026621274900801854,0.3732512406448822
711,2019_NYH2_plot_713,B37/OH43,713,2,,2,13,15,0.7491684683513895,0.4569366127652105,0.03039201059013684,0.39915218145904674
712,2019_NYH2_plot_714,PHW65_MoG_0191/PHT69,714,2,,2,14,15,0.7771766348636261,0.4907799311731119,0.02649099776484203,0.35278860288843394
713,2019_NYH2_plot_715,PHW65_MoG_0181/PHT69,715,2,,2,15,15,0.7571991720970372,0.47596712916940226,0.027046422987753043,0.36753839515320086
714,2019_NYH2_plot_716,CG44/CGR01,716,2,,2,16,15,0.6684821460287014,0.42165065981102584,0.02149005732274794,0.3618813716609832
715,2019_NYH2_plot_717,PHW65_MoG_0024/PHT69,717,2,,2,17,15,0.7443944679699556,0.4702811753341626,0.024873714418484807,0.34492723781619494
716,2019_NYH2_plot_718,PHW65_MoG_0572/PHT69,718,2,,2,18,15,0.7093017564527317,0.4347711368138338,0.02514666698171536,0.34505134449843405
717,2019_NYH2_plot_719,PHW65_MoG_0108/PHT69,719,2,,2,19,15,0.7288212400344753,0.4594207875457875,0.025174554918121095,0.3592998096674567
718,2019_NYH2_plot_720,PHW65_MoG_0315/PHT69,720,2,,2,20,15,0.7002570459796692,0.44266108130337894,0.02421554281483632,0.3761949206274195
719,2019_NYH2_plot_721,PHW65_MoG_0551/PHT69,721,2,,2,21,15,0.7356333013221356,0.4661629263072974,0.026839182831196347,0.35731360228365294
720,2019_NYH2_plot_722,PHW65_MoG_0179/PHT69,722,2,,2,22,15,0.7109010786479685,0.45702246353452003,0.026343029519500107,0.38478494832357524
721,2019_NYH2_plot_723,PHW65_MoG_0086/PHT69,723,2,,2,23,15,0.6267097598489958,0.40744603892186915,0.019644593653104333,0.3622653079849263
722,2019_NYH2_plot_724,PHW65_MoG_0327/PHT69,724,2,,2,24,15,0.6636318475974443,0.42378786421176223,0.024027862681525715,0.36997889736332373
723,2019_NYH2_plot_725,PHW65_MoG_0294/PHT69,725,2,,2,25,15,0.7056531550157721,0.44168803090627695,0.027694084341911097,0.3716365035670826
724,2019_NYH2_plot_726,PHW65_MoG_0262/PHT69,726,2,,2,26,15,0.7435247085377633,0.4624737060921979,0.028926483949675473,0.3695802482471197
725,2019_NYH2_plot_727,PHW65_MoG_0306/PHT69,727,2,,2,27,15,0.7132108356497852,0.4542067158255148,0.026449248186922892,0.3589592816439691
726,2019_NYH2_plot_728,PHW65_MoG_0411/PHT69,728,2,,2,28,15,0.6949739044040995,0.4318807900746159,0.029393738294675172,0.3871185590122773
727,2019_NYH2_plot_729,PHW65_MoG_0075/PHT69,729,2,,2,29,15,0.6327090305895405,0.397260089012508,0.02282632321858247,0.3560178520092512
728,2019_NYH2_plot_730,PHW65_MoG_0460/PHT69,730,2,,2,30,15,0.683936103672937,0.428555020600589,0.027052470846438244,0.3643405029170256
729,2019_NYH2_plot_731,PHW65_MoG_0449/PHT69,731,2,,2,31,15,0.5597260876634245,0.35603146661355844,0.019502214060960796,0.38342078747546415
730,2019_NYH2_plot_732,PHW65_MoG_0143/PHT69,732,2,,2,32,15,0.7195330753309558,0.4562715224671913,0.027512318122669834,0.3640784853808967
731,2019_NYH2_plot_733,PHW65_MoG_0476/PHT69,733,2,,2,33,15,0.7542346763971707,0.4767132319889193,0.027723380494997757,0.3520208967298508
732,2019_NYH2_plot_734,PHW65_MoG_0079/PHT69,734,2,,2,34,15,0.7396454464493168,0.4720332961463356,0.025742637846462142,0.3623676584512094
733,2019_NYH2_plot_735,PHW65_MoG_0444/PHT69,735,2,,2,35,15,0.7559109604878304,0.4790136500472854,0.028418827985100446,0.36483876539167587
734,2019_NYH2_plot_736,PHW65_MoG_0305/PHT69,736,2,,2,36,15,0.704969611865634,0.4580803520444129,0.022450297974180633,0.35152829559218746
735,2019_NYH2_plot_737,PHW65_MoG_0379/PHT69,737,2,,2,37,15,0.7371296957879531,0.47545001880874954,0.024820383119759426,0.37708382024622766
736,2019_NYH2_plot_738,PHW65_MoG_0175/PHT69,738,2,,2,38,15,0.7853833158087496,0.5019506577485383,0.028462092047102032,0.3652703821034339
737,2019_NYH2_plot_739,PHW65_MoG_0621/PHT69,739,2,,2,39,15,0.7484872880664618,0.4789209357171268,0.02490680465799495,0.35456829046139443
738,2019_NYH2_plot_740,PHW65_MoG_0036/PHT69,740,2,,2,40,15,0.761816660787633,0.48845565942786034,0.026296612720203567,0.3695994887209754
739,2019_NYH2_plot_741,PHW65_MoG_0196/PHT69,741,2,,2,41,15,0.7465099341018459,0.4765245681605976,0.026175824175824175,0.3699015343316814
740,2019_NYH2_plot_742,PHW65_MoG_0057/PHT69,742,2,,2,42,15,0.7913219837041062,0.4969213554069951,0.03031894179644141,0.3730916909844878
741,2019_NYH2_plot_743,PHW65_MoG_0287/PHT69,743,2,,2,43,15,0.7336855127670671,0.4634292037763087,0.027268581825178353,0.35035147620004015
742,2019_NYH2_plot_744,PHW65_MoG_0132/PHT69,744,2,,2,44,15,0.6738098092497868,0.4336393728687127,0.025065669179809603,0.39424807740125034
743,2019_NYH2_plot_745,PHW65_MoG_0554/PHT69,745,2,,2,45,15,0.7433260028253117,0.47186226971206235,0.02812613087010261,0.3545821301004837
744,2019_NYH2_plot_746,PHW65_MoG_0392/PHT69,746,2,,2,46,15,0.725977846450892,0.4685777745522792,0.027303261935422894,0.3886478953903313
745,2019_NYH2_plot_747,PHW65_MoG_0321/PHT69,747,2,,2,47,15,0.6417528409234753,0.41438051018760585,0.022294872076165272,0.35954774759873825
746,2019_NYH2_plot_748,PHW65_MoG_0487/PHT69,748,2,,2,48,15,0.7222330426446537,0.4696660427577337,0.024789471522692227,0.3551020729641525
747,2019_NYH2_plot_749,PHW65_MoG_0338/PHT69,749,2,,2,49,15,0.7298294292611601,0.4667061602708969,0.025283245091569467,0.3468349701800785
748,2019_NYH2_plot_750,PHW65_MoG_0125/PHT69,750,2,,2,50,15,0.7051280363521186,0.45016970435492937,0.023502253442047635,0.34322878779951427
749,2019_NYH2_plot_751,PHW65_MoG_0448/PHT69,751,2,,2,50,16,0.7453928526538821,0.46869018440709614,0.027992776116857,0.3598978533721181
750,2019_NYH2_plot_752,PHW65_MoG_0142/PHT69,752,2,,2,49,16,0.7603596730919723,0.48074202968996393,0.028447933983796372,0.3548493589040356
751,2019_NYH2_plot_753,PHW65_MoG_0087/PHT69,753,2,,2,48,16,0.6733168945425128,0.4231587794788532,0.02481484419435579,0.34964959271517404
752,2019_NYH2_plot_754,PHW65_MoG_0180/PHT69,754,2,,2,47,16,0.694417847267112,0.4451477546146664,0.025800728785103786,0.3887295302736479
753,2019_NYH2_plot_755,PHW65_MoG_0326/PHT69,755,2,,2,46,16,0.774352898419862,0.5027997139807922,0.027566163320118166,0.354416166948804
754,2019_NYH2_plot_756,PHW65_MoG_0375/PHT69,756,2,,2,45,16,0.6620776448759862,0.41992345441892365,0.02429407657821112,0.38898488497628414
755,2019_NYH2_plot_757,PHW65_MoG_0192/PHT69,757,2,,2,44,16,0.6878124867837929,0.43167571489942325,0.02652917582062908,0.3733486696983255
756,2019_NYH2_plot_758,PHW65_MoG_0201/PHT69,758,2,,2,43,16,0.7414567514091397,0.470777151993555,0.027254155970482186,0.3514442451011334
757,2019_NYH2_plot_759,PHW65_MoG_0588/PHT69,759,2,,2,42,16,0.7838277628785999,0.491094417280871,0.03121845195197983,0.3645814381185292
758,2019_NYH2_plot_760,PHW65_MoG_0117/PHT69,760,2,,2,41,16,0.7885955748035306,0.49493373569552346,0.031110087577911262,0.3786420613636095
759,2019_NYH2_plot_761,PHW65_MoG_0242/PHT69,761,2,,2,40,16,0.6953865056767836,0.4453126661389601,0.024692981108892644,0.359179140625923
760,2019_NYH2_plot_762,PHW65_MoG_0297/PHT69,762,2,,2,39,16,0.6821810146030696,0.432846189289132,0.025484182023884066,0.3802467843936128
761,2019_NYH2_plot_763,PHW65_MoG_0173/PHT69,763,2,,2,38,16,0.752513947937078,0.4930704477010728,0.0253268399547005,0.33963835785368574
762,2019_NYH2_plot_764,PHW65_MoG_0633/PHT69,764,2,,2,37,16,0.7748778544225046,0.4781555850856633,0.0331198818498906,0.3620236878949559
763,2019_NYH2_plot_765,PHW65_MoG_0153/PHT69,765,2,,2,36,16,0.7220485141234642,0.4562457559846594,0.027492027861556353,0.38593948927231064
764,2019_NYH2_plot_766,PHW65_MoG_0241/PHT69,766,2,,2,35,16,0.7336653721540836,0.4544186985901008,0.03024505387613973,0.38433026554666855
765,2019_NYH2_plot_767,PHW65_MoG_0352/PHT69,767,2,,2,34,16,0.6875812867826383,0.4388813971059402,0.023295174185360024,0.349349846385632
766,2019_NYH2_plot_768,PHW65_MoG_0291/PHT69,768,2,,2,33,16,0.7678345409262319,0.4772114589961311,0.03161040965894291,0.3684456228765859
767,2019_NYH2_plot_769,PHW65_MoG_0236/PHT69,769,2,,2,32,16,0.7593448787428206,0.47178294495142903,0.031197760003780585,0.3853375212306252
768,2019_NYH2_plot_770,PHW65_MoG_0314/PHT69,770,2,,2,31,16,0.7034134963485293,0.44099987454310907,0.027416033615695726,0.3866098678877054
769,2019_NYH2_plot_771,PHW65_MoG_0034/PHT69,771,2,,2,30,16,0.7354322339674887,0.4633139235941851,0.029444130223323296,0.36941430221765176
770,2019_NYH2_plot_772,PHW65_MoG_0162/PHT69,772,2,,2,29,16,0.7619309784568578,0.46855178303496536,0.03171382664333056,0.36059213402171475
771,2019_NYH2_plot_773,PHW65_MoG_0567/PHT69,773,2,,2,28,16,0.7359790672645841,0.4542486848123463,0.030505874814275982,0.35878667996622227
772,2019_NYH2_plot_774,PHW65_MoG_0696/PHT69,774,2,,2,27,16,0.6846179162566814,0.43238216756877484,0.026736745873284038,0.37341731631395275
773,2019_NYH2_plot_775,PHW65_MoG_0038/PHT69,775,2,,2,26,16,0.715691506568484,0.4382940563250807,0.0289943870699515,0.3682121492903247
774,2019_NYH2_plot_776,PHW65_MoG_0143/PHT69,776,2,,2,25,16,0.7392210730446025,0.4619050985778927,0.03064923148746678,0.37041170634920634
775,2019_NYH2_plot_777,PHW65_MoG_0006/PHT69,777,2,,2,24,16,0.7339156108315992,0.4616607679424451,0.029494726028591794,0.38336059067129563
776,2019_NYH2_plot_778,PHW65_MoG_0401/PHT69,778,2,,2,23,16,0.6164556684292516,0.39376934947507825,0.021249673277625974,0.36737929556237037
777,2019_NYH2_plot_779,PHW65_MoG_0651/PHT69,779,2,,2,22,16,0.7397022192028986,0.4642984956663825,0.02938937397875817,0.3634773950341006
778,2019_NYH2_plot_780,PHW65_MoG_0621/PHT69,780,2,,2,21,16,0.7511323468933667,0.46445029909935454,0.029958900772600664,0.356300158143193
779,2019_NYH2_plot_781,PHW65_MoG_0118/PHT69,781,2,,2,20,16,0.667630940707273,0.4136018898420987,0.025734963035224132,0.3613785180671988
780,2019_NYH2_plot_782,PHW65_MoG_0310/PHT69,782,2,,2,19,16,0.6017846383381631,0.3825161476520715,0.02306757738242917,0.38232115501352176
781,2019_NYH2_plot_783,PHW65_MoG_0401/PHT69,783,2,,2,18,16,0.6619673778328363,0.4171827558096948,0.024540354643564594,0.3475666707735514
782,2019_NYH2_plot_784,PHW65_MoG_0015/PHT69,784,2,,2,17,16,0.641709859280125,0.4061759670729107,0.025295800907227724,0.3661061612835534
783,2019_NYH2_plot_785,PHW65_MoG_0307/PHT69,785,2,,2,16,16,0.5947962957024545,0.38247474125219477,0.02021918387760808,0.3567997353590964
784,2019_NYH2_plot_786,PHW65_MoG_0296/PHT69,786,2,,2,15,16,0.6561279796286774,0.4070599587320454,0.025517454296964556,0.35460447091766667
785,2019_NYH2_plot_787,PHW65_MoG_0159/PHT69,787,2,,2,14,16,0.7247128134242249,0.46518312486673724,0.026640962068699744,0.35242449661125747
786,2019_NYH2_plot_788,PHW65_MoG_0052/PHT69,788,2,,2,13,16,0.7243593962991904,0.45815990183982813,0.027374924261731205,0.33766851588998725
787,2019_NYH2_plot_789,PHW65_MoG_0060/PHT69,789,2,,2,12,16,0.6845247518569589,0.4228166140929157,0.027813631819468096,0.3668323485248689
788,2019_NYH2_plot_790,PHW65_MoG_0375/PHT69,790,2,,2,11,16,0.6255475236891302,0.38505904068797636,0.025426694638490063,0.38077359081813084
789,2019_NYH2_plot_791,PHW65_MoG_0048/PHT69,791,2,,2,10,16,0.7162008727974017,0.43645394691316974,0.030080976515932743,0.35617785173920946
790,2019_NYH2_plot_792,MoG/PHT69,792,2,,2,9,16,0.6905185532738904,0.4262411934044556,0.028311151092290703,0.35111209376299224
791,2019_NYH2_plot_793,CG119/CG108,793,2,,2,8,16,0.6529438475356086,0.40376119343185113,0.023889695031151296,0.33159435871067694
792,2019_NYH2_plot_794,PHW65_MoG_0206/PHT69,794,2,,2,7,16,0.7095649346302088,0.4369278701639322,0.02909051517775216,0.376767409112671
793,2019_NYH2_plot_795,PHW65_MoG_0294/PHT69,795,2,,2,6,16,0.7139643646171061,0.4414381297809343,0.029302368547338597,0.38213943942710643
794,2019_NYH2_plot_796,PHW65_MoG_0439/PHT69,796,2,,2,5,16,0.7599708129887826,0.4708595147237445,0.030241562461497954,0.3718943934271841
795,2019_NYH2_plot_797,PHW65_MoG_0316/PHT69,797,2,,2,4,16,0.6955906122240019,0.4313516207848876,0.02725180773253266,0.393170306885558
796,2019_NYH2_plot_798,PHW65_MoG_0056/PHT69,798,2,,2,3,16,0.712929542172362,0.4476637170232624,0.02731296881074181,0.37496589316586243
797,2019_NYH2_plot_799,PHW65_MoG_0499/PHT69,799,2,,2,2,16,0.7083567228859811,0.45005594927265946,0.026331248948665627,0.3540877286845648
798,2019_NYH2_plot_800,PHW65_MoG_0512/PHT69,800,2,,2,1,16,0.7074468179825001,0.44111603774214875,0.027343724889206448,0.349789987512771
